created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,latitude,longitude,elevation,status
2024-01-03T02:27:28+00:00,1229,1942,1661,1499,1297,576,51.90,30.30,,,,
2024-01-03T03:09:08+00:00,1230,1967,1709,1566,1296,592,46.90,32.80,,,,
2024-01-03T03:50:49+00:00,1231,1933,1678,1527,1278,608,44.20,34.10,,,,
2024-01-03T04:32:29+00:00,1232,1932,1676,1527,1266,621,42.40,34.00,,,,
2024-01-03T05:14:07+00:00,1233,1907,1640,1485,1249,625,42.00,33.60,,,,
2024-01-03T05:55:48+00:00,1234,1935,1675,1528,1238,630,41.20,33.40,,,,
2024-01-03T06:37:29+00:00,1235,1946,1696,1566,1250,632,40.80,33.70,,,,
2024-01-03T07:19:07+00:00,1236,1918,1658,1519,1219,640,39.50,34.20,,,,
2024-01-03T08:00:48+00:00,1237,1870,1593,1442,1184,631,39.30,33.30,,,,
2024-01-03T08:42:28+00:00,1238,1820,1521,1378,1123,621,39.70,31.60,,,,
2024-01-03T09:24:08+00:00,1239,1744,1429,1280,1055,597,40.10,29.20,,,,
2024-01-03T10:05:47+00:00,1240,1726,1406,1262,1008,576,42.20,25.00,,,,
2024-01-03T10:47:27+00:00,1241,1727,1406,1265,981,560,44.00,22.70,,,,
2024-01-03T11:29:07+00:00,1242,1744,1424,1296,976,544,45.10,21.50,,,,
2024-01-03T12:10:49+00:00,1243,1719,1392,1256,970,539,45.90,20.70,,,,
2024-01-03T12:52:28+00:00,1244,1712,1382,1242,957,528,46.70,20.00,,,,
2024-01-03T13:34:08+00:00,1245,1710,1376,1233,950,526,47.30,19.50,,,,
2024-01-03T14:15:48+00:00,1246,1710,1372,1230,958,510,48.00,19.00,,,,
2024-01-03T14:57:28+00:00,1247,1710,1365,1218,947,509,48.70,18.70,,,,
2024-01-03T15:39:08+00:00,1248,1709,1358,1205,945,498,49.40,18.40,,,,
2024-01-03T16:20:48+00:00,1249,1712,1359,1204,949,490,49.90,18.20,,,,
2024-01-03T17:02:28+00:00,1250,1698,1339,1181,945,487,50.20,18.00,,,,
2024-01-03T17:44:10+00:00,1251,1717,1358,1206,944,479,50.40,17.80,,,,
2024-01-03T18:25:48+00:00,1252,1693,1327,1167,938,470,50.80,17.50,,,,
2024-01-03T19:07:28+00:00,1253,1683,1315,1153,924,466,50.80,17.30,,,,
2024-01-03T19:49:07+00:00,1254,1669,1297,1134,942,464,50.80,17.00,,,,
2024-01-03T20:30:48+00:00,1255,1676,1303,1145,945,464,50.70,16.80,,,,
2024-01-03T21:12:28+00:00,1256,1681,1310,1154,943,458,50.30,16.70,,,,
2024-01-03T21:54:09+00:00,1257,1670,1300,1142,921,455,50.50,16.20,,,,
2024-01-03T22:35:47+00:00,1258,1680,1305,1152,930,457,51.20,15.60,,,,
2024-01-03T23:17:30+00:00,1259,1699,1327,1168,943,455,52.10,15.60,,,,
2024-01-03T23:59:08+00:00,1260,1730,1353,1190,978,449,52.80,15.90,,,,
2024-01-04T00:40:47+00:00,1261,1791,1418,1249,1071,461,51.80,17.90,,,,
2024-01-04T01:22:37+00:00,1262,1877,1533,1369,1168,465,50.80,21.40,,,,
2024-01-04T02:04:07+00:00,1263,1985,1683,1534,1221,487,45.90,26.90,,,,
2024-01-04T02:45:48+00:00,1264,2080,1823,1697,1296,503,42.00,31.60,,,,
2024-01-04T03:27:27+00:00,1265,2107,1877,1767,1311,528,37.60,36.00,,,,
2024-01-04T04:09:08+00:00,1266,2076,1843,1731,1281,534,35.20,37.50,,,,
2024-01-04T04:50:48+00:00,1267,2018,1791,1669,1260,546,34.50,37.00,,,,
2024-01-04T05:32:28+00:00,1268,1981,1736,1603,1260,558,34.20,36.30,,,,
2024-01-04T06:14:08+00:00,1269,1981,1745,1607,1262,570,34.40,36.00,,,,
2024-01-04T06:55:47+00:00,1270,1991,1775,1647,1263,591,33.80,36.70,,,,
2024-01-04T07:37:28+00:00,1271,1968,1738,1607,1241,594,32.80,37.70,,,,
2024-01-04T08:19:07+00:00,1272,1932,1677,1534,1210,592,33.00,36.90,,,,
2024-01-04T09:00:48+00:00,1273,1839,1539,1401,1127,576,34.10,34.90,,,,
2024-01-04T09:42:30+00:00,1274,1794,1488,1355,1046,556,35.90,30.60,,,,
2024-01-04T10:24:08+00:00,1275,1787,1479,1353,1021,547,39.70,26.00,,,,
2024-01-04T11:05:48+00:00,1276,1767,1445,1311,1007,529,42.30,23.90,,,,
2024-01-04T11:47:28+00:00,1277,1760,1441,1301,1024,528,43.90,22.80,,,,
2024-01-04T12:29:08+00:00,1278,1770,1448,1315,1009,511,45.50,21.90,,,,
2024-01-04T13:10:48+00:00,1279,1766,1437,1298,1022,511,47.10,21.10,,,,
2024-01-04T13:52:28+00:00,1280,1711,1364,1201,1007,501,48.60,20.70,,,,
2024-01-04T14:34:08+00:00,1281,1680,1319,1142,986,504,49.80,20.20,,,,
2024-01-04T15:15:50+00:00,1282,1663,1293,1101,1004,501,50.70,20.20,,,,
2024-01-04T15:57:28+00:00,1283,1667,1295,1105,977,496,51.20,20.10,,,,
2024-01-04T16:39:09+00:00,1284,1689,1320,1136,975,485,51.80,19.60,,,,
2024-01-04T17:20:48+00:00,1285,1708,1333,1154,967,479,53.00,19.00,,,,
2024-01-04T18:02:28+00:00,1286,1743,1370,1196,1000,469,54.60,18.60,,,,
2024-01-04T18:44:08+00:00,1287,1715,1336,1146,1021,471,55.60,19.50,,,,
2024-01-04T19:25:47+00:00,1288,1705,1321,1124,1012,466,54.40,20.50,,,,
2024-01-04T20:07:28+00:00,1289,1727,1350,1164,1009,469,53.70,20.60,,,,
2024-01-04T20:49:10+00:00,1290,1791,1425,1264,1023,466,54.30,20.30,,,,
2024-01-04T21:30:48+00:00,1291,1789,1423,1260,1021,465,54.60,20.50,,,,
2024-01-04T22:12:28+00:00,1292,1794,1430,1270,1018,463,54.00,20.80,,,,
2024-01-04T22:54:08+00:00,1293,1794,1428,1271,1018,458,54.10,20.80,,,,
2024-01-04T23:35:48+00:00,1294,1825,1461,1303,1050,462,55.00,20.00,,,,
2024-01-05T00:17:28+00:00,1295,1888,1535,1385,1122,465,57.20,20.70,,,,
2024-01-05T00:59:08+00:00,1296,1936,1609,1451,1189,477,54.30,24.20,,,,
2024-01-05T01:40:49+00:00,1297,1969,1663,1510,1230,495,50.40,27.90,,,,
2024-01-05T02:22:28+00:00,1298,2015,1751,1616,1263,500,46.10,31.00,,,,
2024-01-05T03:04:10+00:00,1299,2083,1848,1735,1285,531,41.50,34.30,,,,
2024-01-05T03:45:48+00:00,1300,2064,1844,1737,1269,547,38.50,36.40,,,,
2024-01-05T04:27:28+00:00,1301,2066,1854,1748,1259,560,36.50,36.90,,,,
2024-01-05T05:09:07+00:00,1302,2056,1843,1743,1235,580,35.60,36.70,,,,
2024-01-05T05:50:48+00:00,1303,2050,1839,1732,1257,598,35.00,36.90,,,,
2024-01-05T06:32:27+00:00,1304,2055,1842,1740,1246,618,34.40,37.50,,,,
2024-01-05T07:14:08+00:00,1305,2034,1834,1728,1242,624,34.10,37.70,,,,
2024-01-05T07:55:52+00:00,1306,1982,1755,1640,1202,624,33.40,37.80,,,,
2024-01-05T08:37:30+00:00,1307,1936,1688,1571,1164,618,34.40,35.90,,,,
2024-01-05T09:19:08+00:00,1308,1840,1564,1439,1077,603,35.70,33.70,,,,
2024-01-05T10:00:48+00:00,1309,1812,1524,1412,1022,593,38.70,28.60,,,,
2024-01-05T10:42:28+00:00,1310,1801,1508,1398,1009,579,42.30,25.00,,,,
2024-01-05T11:24:09+00:00,1311,1793,1494,1379,1009,567,45.00,23.30,,,,
2024-01-05T12:05:47+00:00,1312,1794,1482,1360,1007,559,47.00,22.40,,,,
2024-01-05T12:47:50+00:00,1313,1782,1465,1335,1007,546,48.60,21.80,,,,
2024-01-05T13:29:08+00:00,1314,1784,1465,1329,1001,531,49.90,21.30,,,,
2024-01-05T14:10:48+00:00,1315,1777,1455,1316,1001,528,51.30,20.80,,,,
2024-01-05T14:52:28+00:00,1316,1785,1457,1325,984,511,52.30,20.30,,,,
2024-01-05T15:34:08+00:00,1317,1824,1505,1386,999,511,53.60,19.80,,,,
2024-01-05T16:15:47+00:00,1318,1816,1494,1376,997,511,54.70,19.60,,,,
2024-01-05T16:57:28+00:00,1319,1808,1485,1357,1008,501,55.50,19.10,,,,
2024-01-05T17:39:09+00:00,1320,1777,1434,1289,1022,497,57.10,19.40,,,,
2024-01-05T18:20:48+00:00,1321,1728,1371,1200,1006,496,56.50,20.00,,,,
2024-01-05T19:02:28+00:00,1322,1750,1395,1231,1002,486,56.50,19.80,,,,
2024-01-05T19:44:08+00:00,1323,1746,1388,1221,1000,482,56.80,19.40,,,,
2024-01-05T20:25:48+00:00,1324,1739,1376,1204,1006,475,57.80,18.90,,,,
2024-01-05T21:07:27+00:00,1325,1774,1416,1253,1007,467,58.50,18.70,,,,
2024-01-05T21:49:08+00:00,1326,1757,1399,1236,1011,467,58.90,19.10,,,,
2024-01-05T22:30:49+00:00,1327,1802,1456,1309,1011,470,58.60,19.00,,,,
2024-01-05T23:12:29+00:00,1328,1760,1406,1245,1010,464,59.50,19.00,,,,
2024-01-05T23:54:07+00:00,1329,1802,1446,1287,1052,469,60.00,19.00,,,,
2024-01-06T00:35:48+00:00,1330,1883,1535,1375,1170,488,60.10,20.50,,,,
2024-01-06T01:17:28+00:00,1331,1934,1619,1468,1204,495,56.20,25.70,,,,
2024-01-06T01:59:07+00:00,1332,1979,1691,1535,1243,502,51.10,28.30,,,,
2024-01-06T02:40:47+00:00,1333,2038,1795,1665,1267,538,46.50,31.50,,,,
2024-01-06T03:22:29+00:00,1334,2095,1891,1778,1297,574,41.70,35.10,,,,
2024-01-06T04:04:08+00:00,1335,2116,1934,1839,1295,608,37.40,37.90,,,,
2024-01-06T04:45:49+00:00,1336,2097,1920,1827,1265,624,34.20,39.30,,,,
2024-01-06T05:27:27+00:00,1337,2065,1872,1769,1255,626,33.00,38.80,,,,
2024-01-06T06:09:08+00:00,1338,2065,1873,1776,1248,631,32.70,38.50,,,,
2024-01-06T06:50:48+00:00,1339,2065,1870,1773,1245,628,32.30,38.70,,,,
2024-01-06T07:32:29+00:00,1340,2024,1808,1709,1230,623,33.60,38.00,,,,
2024-01-06T08:14:09+00:00,1341,1965,1726,1616,1179,614,34.50,36.80,,,,
2024-01-06T08:55:48+00:00,1342,1892,1628,1504,1128,606,36.30,34.20,,,,
2024-01-06T09:37:28+00:00,1343,1826,1535,1429,1049,592,38.20,30.90,,,,
2024-01-06T10:19:09+00:00,1344,1800,1515,1403,1019,581,41.20,26.60,,,,
2024-01-06T11:00:48+00:00,1345,1791,1496,1378,1015,583,42.70,24.60,,,,
2024-01-06T11:42:28+00:00,1346,1788,1487,1358,1022,579,45.70,23.50,,,,
2024-01-06T12:24:08+00:00,1347,1781,1476,1343,1020,575,48.10,22.70,,,,
2024-01-06T13:05:49+00:00,1348,1793,1481,1345,1020,563,50.20,22.00,,,,
2024-01-06T13:47:38+00:00,1349,1796,1482,1351,1016,558,51.40,21.50,,,,
2024-01-06T14:29:10+00:00,1350,1848,1535,1423,1040,545,53.20,21.10,,,,
2024-01-06T15:10:48+00:00,1351,1808,1491,1360,1022,529,54.20,21.10,,,,
2024-01-06T15:52:28+00:00,1352,1784,1456,1310,1022,528,55.10,20.70,,,,
2024-01-06T16:34:07+00:00,1353,1797,1470,1328,1038,528,56.10,20.70,,,,
2024-01-06T17:15:49+00:00,1354,1793,1459,1310,1040,528,56.20,20.90,,,,
2024-01-06T17:57:28+00:00,1355,1788,1452,1297,1042,527,56.80,20.90,,,,
2024-01-06T18:39:09+00:00,1356,1764,1421,1253,1045,511,56.90,21.10,,,,
2024-01-06T19:20:48+00:00,1357,1773,1424,1263,1033,499,56.20,21.30,,,,
2024-01-06T20:02:29+00:00,1358,1765,1425,1265,1028,496,56.10,21.10,,,,
2024-01-06T20:44:09+00:00,1359,1759,1409,1241,1025,496,56.20,20.80,,,,
2024-01-06T21:25:48+00:00,1360,1745,1393,1226,1019,493,56.80,20.30,,,,
2024-01-06T22:07:30+00:00,1361,1743,1388,1215,1019,492,57.20,20.20,,,,
2024-01-06T22:49:09+00:00,1362,1739,1383,1210,1008,489,57.30,20.00,,,,
2024-01-06T23:30:48+00:00,1363,1747,1391,1218,1022,487,57.50,19.90,,,,
2024-01-07T00:12:29+00:00,1364,1774,1416,1247,1041,483,57.40,20.30,,,,
2024-01-07T00:54:08+00:00,1365,1759,1396,1223,1061,485,56.70,21.10,,,,
2024-01-07T01:35:49+00:00,1366,1781,1430,1258,1067,480,55.80,21.80,,,,
2024-01-07T02:17:28+00:00,1367,1838,1492,1327,1113,481,54.50,22.70,,,,
2024-01-07T02:59:09+00:00,1368,1918,1613,1446,1199,502,53.90,24.90,,,,
2024-01-07T03:40:50+00:00,1369,2016,1751,1615,1266,528,48.20,29.50,,,,
2024-01-07T04:22:28+00:00,1370,2033,1791,1663,1269,541,43.30,33.90,,,,
2024-01-07T05:04:04+00:00,1371,2027,1793,1668,1262,551,40.30,35.40,,,,
2024-01-07T05:45:48+00:00,1372,2027,1797,1663,1265,560,37.70,36.40,,,,
2024-01-07T06:27:29+00:00,1373,2010,1791,1661,1231,576,36.80,37.00,,,,
2024-01-07T07:09:08+00:00,1374,2012,1796,1673,1224,578,34.80,37.70,,,,
2024-01-07T07:50:49+00:00,1375,1966,1732,1603,1189,579,33.40,38.10,,,,
2024-01-07T08:32:28+00:00,1376,1893,1637,1494,1132,576,33.50,36.40,,,,
2024-01-07T09:14:08+00:00,1377,1804,1510,1363,1057,559,34.50,33.60,,,,
2024-01-07T09:55:48+00:00,1378,1770,1472,1331,1012,545,36.30,29.40,,,,
2024-01-07T10:37:28+00:00,1379,1767,1460,1323,1003,535,39.50,26.10,,,,
2024-01-07T11:19:08+00:00,1380,1764,1454,1312,993,537,41.70,24.60,,,,
2024-01-07T12:00:50+00:00,1381,1752,1434,1285,981,529,43.30,23.70,,,,
2024-01-07T12:42:29+00:00,1382,1744,1420,1264,981,527,44.50,23.00,,,,
2024-01-07T13:24:08+00:00,1383,1746,1422,1264,981,523,45.70,22.40,,,,
2024-01-07T14:05:50+00:00,1384,1740,1408,1253,966,521,46.50,21.90,,,,
2024-01-07T14:47:29+00:00,1385,1744,1417,1263,970,511,46.80,21.30,,,,
2024-01-07T15:29:08+00:00,1386,1744,1407,1254,970,503,47.00,20.90,,,,
2024-01-07T16:10:48+00:00,1387,1733,1391,1231,966,496,47.50,20.80,,,,
2024-01-07T16:52:28+00:00,1388,1729,1381,1215,955,492,47.60,20.70,,,,
2024-01-07T17:34:10+00:00,1389,1739,1391,1229,959,481,48.00,20.30,,,,
2024-01-07T18:15:48+00:00,1390,1732,1380,1216,952,471,48.60,19.90,,,,
2024-01-07T18:57:29+00:00,1391,1719,1365,1199,945,464,49.00,19.70,,,,
2024-01-07T19:39:07+00:00,1392,1701,1341,1168,941,454,49.70,19.30,,,,
2024-01-07T20:20:48+00:00,1393,1672,1302,1118,941,450,50.40,18.90,,,,
2024-01-07T21:02:28+00:00,1394,1652,1277,1087,932,449,50.80,18.70,,,,
2024-01-07T21:44:08+00:00,1395,1656,1275,1079,932,445,51.30,18.50,,,,
2024-01-07T22:25:48+00:00,1396,1648,1264,1070,936,442,51.70,18.30,,,,
2024-01-07T23:07:30+00:00,1397,1645,1249,1052,926,441,52.10,18.20,,,,
2024-01-07T23:49:08+00:00,1398,1695,1308,1113,972,441,53.50,17.80,,,,
2024-01-08T00:30:48+00:00,1399,1739,1359,1168,1009,446,54.10,19.20,,,,
2024-01-08T01:12:28+00:00,1400,1809,1438,1241,1105,447,50.90,21.60,,,,
2024-01-08T01:54:08+00:00,1401,1905,1583,1399,1201,475,51.10,25.20,,,,
2024-01-08T02:35:47+00:00,1402,1987,1710,1539,1247,502,44.50,31.10,,,,
2024-01-08T03:17:28+00:00,1403,2048,1814,1676,1267,533,39.40,35.40,,,,
2024-01-08T03:59:08+00:00,1404,2080,1857,1733,1263,557,36.50,37.80,,,,
2024-01-08T04:40:49+00:00,1405,2076,1855,1742,1246,567,34.70,38.30,,,,
2024-01-08T05:22:28+00:00,1406,2023,1795,1672,1213,569,34.20,38.00,,,,
2024-01-08T06:04:08+00:00,1407,1977,1739,1604,1187,576,34.00,37.10,,,,
2024-01-08T06:45:47+00:00,1408,1987,1750,1626,1200,592,34.30,36.00,,,,
2024-01-08T07:27:28+00:00,1409,1967,1729,1599,1183,593,35.10,36.00,,,,
2024-01-08T08:09:10+00:00,1410,1919,1654,1507,1143,592,33.90,36.20,,,,
2024-01-08T08:50:50+00:00,1411,1865,1583,1434,1093,582,35.50,34.00,,,,
2024-01-08T09:32:27+00:00,1412,1826,1525,1386,1055,566,38.40,30.50,,,,
2024-01-08T10:14:11+00:00,1413,1807,1496,1355,1038,560,41.00,27.70,,,,
2024-01-08T10:55:48+00:00,1414,1778,1465,1318,1010,557,43.20,26.00,,,,
2024-01-08T11:37:28+00:00,1415,1784,1463,1314,1019,551,45.30,24.50,,,,
2024-01-08T12:19:09+00:00,1416,1787,1458,1305,1033,546,47.60,23.80,,,,
2024-01-08T13:00:48+00:00,1417,1788,1457,1298,1034,544,49.20,23.50,,,,
2024-01-08T13:42:29+00:00,1418,1778,1442,1280,1022,541,50.80,23.20,,,,
2024-01-08T14:24:08+00:00,1419,1782,1451,1288,1011,529,51.60,22.70,,,,
2024-01-08T15:05:48+00:00,1420,1775,1435,1274,1020,531,53.10,22.10,,,,
2024-01-08T15:47:30+00:00,1421,1772,1427,1264,1024,528,54.30,21.80,,,,
2024-01-08T16:29:08+00:00,1422,1768,1421,1250,1021,528,55.10,21.50,,,,
2024-01-08T17:10:49+00:00,1423,1762,1411,1238,1022,510,55.80,21.40,,,,
2024-01-08T17:52:29+00:00,1424,1778,1437,1276,1022,507,56.40,21.30,,,,
2024-01-08T18:34:09+00:00,1425,1774,1423,1264,1022,499,56.90,21.10,,,,
2024-01-08T19:15:48+00:00,1426,1762,1412,1253,1012,506,57.40,20.70,,,,
2024-01-08T19:57:28+00:00,1427,1729,1374,1197,1010,498,58.20,20.50,,,,
2024-01-08T20:39:08+00:00,1428,1693,1320,1126,1012,503,58.80,20.30,,,,
2024-01-08T21:20:50+00:00,1429,1711,1333,1136,1031,499,59.20,20.30,,,,
2024-01-08T22:02:28+00:00,1430,1722,1349,1153,1051,499,59.70,21.10,,,,
2024-01-08T22:44:08+00:00,1431,1709,1332,1135,1043,496,59.20,21.70,,,,
2024-01-08T23:25:50+00:00,1432,1736,1362,1169,1061,497,59.30,21.70,,,,
2024-01-09T00:07:29+00:00,1433,1778,1418,1231,1081,501,59.40,22.00,,,,
2024-01-09T00:49:09+00:00,1434,1871,1520,1341,1176,507,59.70,23.00,,,,
2024-01-09T01:30:48+00:00,1435,1952,1647,1474,1248,542,57.60,27.30,,,,
2024-01-09T02:12:28+00:00,1436,2014,1753,1598,1293,563,49.90,32.20,,,,
2024-01-09T02:54:09+00:00,1437,2096,1874,1748,1308,589,44.60,35.60,,,,
2024-01-09T03:35:48+00:00,1438,2114,1913,1797,1294,611,40.70,37.80,,,,
2024-01-09T04:17:30+00:00,1439,2097,1894,1786,1276,621,37.90,38.70,,,,
2024-01-09T04:59:08+00:00,1440,2074,1871,1764,1256,630,37.30,38.30,,,,
2024-01-09T05:40:47+00:00,1441,2040,1831,1719,1233,643,36.70,37.70,,,,
2024-01-09T06:22:28+00:00,1442,2026,1803,1682,1221,647,36.80,37.10,,,,
2024-01-09T07:04:08+00:00,1443,2016,1791,1672,1219,645,37.00,36.50,,,,
2024-01-09T07:45:49+00:00,1444,1995,1775,1660,1192,643,36.00,36.80,,,,
2024-01-09T08:27:28+00:00,1445,1937,1695,1575,1156,643,36.70,35.70,,,,
2024-01-09T09:09:08+00:00,1446,1888,1629,1497,1117,633,38.10,33.20,,,,
2024-01-09T09:50:50+00:00,1447,1841,1572,1442,1067,622,39.00,31.20,,,,
2024-01-09T10:32:29+00:00,1448,1824,1534,1410,1042,612,42.70,27.60,,,,
2024-01-09T11:14:10+00:00,1449,1809,1518,1384,1037,606,46.00,25.60,,,,
2024-01-09T11:55:49+00:00,1450,1798,1490,1350,1037,592,48.60,24.50,,,,
2024-01-09T12:37:28+00:00,1451,1791,1481,1337,1039,586,50.70,23.60,,,,
2024-01-09T13:19:10+00:00,1452,1788,1476,1327,1051,591,52.60,23.10,,,,
2024-01-09T14:00:48+00:00,1453,1803,1481,1330,1057,579,54.00,23.10,,,,
2024-01-09T14:42:28+00:00,1454,1811,1493,1342,1070,576,54.50,23.50,,,,
2024-01-09T15:24:08+00:00,1455,1797,1472,1318,1052,560,54.50,23.80,,,,
2024-01-09T16:05:48+00:00,1456,1784,1457,1301,1039,555,54.90,23.10,,,,
2024-01-09T16:47:28+00:00,1457,1788,1459,1301,1040,549,56.20,22.20,,,,
2024-01-09T17:29:08+00:00,1458,1799,1471,1315,1051,530,57.30,21.90,,,,
2024-01-09T18:10:48+00:00,1459,1783,1456,1299,1043,531,57.20,22.00,,,,
2024-01-09T18:52:30+00:00,1460,1775,1439,1283,1019,523,57.80,21.50,,,,
2024-01-09T19:34:09+00:00,1461,1756,1422,1261,1012,511,58.10,21.20,,,,
2024-01-09T20:15:49+00:00,1462,1776,1441,1287,1022,510,58.60,20.90,,,,
2024-01-09T20:57:28+00:00,1463,1774,1434,1277,1018,511,58.90,20.80,,,,
2024-01-09T21:39:09+00:00,1464,1762,1420,1258,1018,511,59.10,20.70,,,,
2024-01-09T22:20:49+00:00,1465,1766,1426,1261,1017,511,59.40,20.70,,,,
2024-01-09T23:02:28+00:00,1466,1776,1437,1273,1026,501,59.50,20.70,,,,
2024-01-09T23:44:09+00:00,1467,1799,1456,1288,1065,510,59.80,20.70,,,,
2024-01-10T00:25:48+00:00,1468,1867,1533,1365,1143,523,61.30,22.20,,,,
2024-01-10T01:07:29+00:00,1469,1912,1606,1435,1193,533,56.70,26.00,,,,
2024-01-10T01:49:08+00:00,1470,1925,1628,1464,1197,533,52.20,29.10,,,,
2024-01-10T02:30:48+00:00,1471,1967,1697,1535,1232,541,48.40,30.80,,,,
